company_age,doc_completion,avg_rating,rating_variance,cancellation_rate,price_deviation,trustworthy
0,0.67,4.7,0.79,0.04,0.32,1
13,0.67,4.4,0.33,0.25,0.62,1
1216,1.0,3.8,1.76,0.0,0.68,1
1408,1.0,4.2,0.73,0.06,0.02,1
183,1.0,4.4,0.67,0.15,0.04,1
509,0.67,4.9,1.86,0.24,0.49,1
1536,0.67,5.0,0.28,0.21,0.61,1
312,0.67,3.9,1.06,0.27,0.28,1
1972,1.0,4.3,1.14,0.08,0.78,1
1502,0.67,4.2,1.77,0.03,0.31,1
1360,0.67,4.1,1.55,0.09,0.39,1
217,1.0,4.8,0.03,0.1,0.5,1
1645,0.67,4.9,0.66,0.14,0.42,1
3,0.67,4.7,0.15,0.27,0.73,1
1225,1.0,3.6,0.64,0.21,0.58,1
1477,0.67,3.7,0.67,0.26,0.47,1
1066,1.0,3.6,1.01,0.25,0.6,1
201,0.67,4.1,1.93,0.25,0.36,1
1399,1.0,3.5,0.87,0.26,0.75,1
136,0.67,3.9,0.4,0.01,0.58,1
716,0.67,3.9,1.01,0.11,0.03,1
1643,1.0,4.5,1.33,0.18,0.57,1
470,0.67,4.3,1.3,0.29,0.27,1
823,0.67,3.7,0.78,0.28,0.48,1
918,1.0,3.6,0.62,0.27,0.51,1
1441,0.67,3.6,1.49,0.29,0.47,1
1542,0.67,4.5,1.51,0.12,0.11,1
271,0.67,4.4,1.69,0.19,0.07,1
1919,1.0,4.1,1.05,0.16,0.35,1
1520,0.67,4.3,1.14,0.13,0.6,1
459,1.0,3.6,1.13,0.24,0.11,1
547,1.0,4.6,0.37,0.26,0.62,1
1274,0.67,4.3,0.13,0.18,0.24,1
402,0.67,4.2,0.07,0.14,0.54,1
1009,1.0,4.0,0.66,0.17,0.76,1
196,0.67,3.5,0.42,0.09,0.02,1
1204,0.67,4.9,0.59,0.17,0.73,1
1498,1.0,4.1,1.21,0.06,0.39,1
1735,0.67,4.7,1.91,0.08,0.45,1
249,1.0,4.8,0.26,0.12,0.78,1
1010,0.67,4.3,1.76,0.09,0.67,1
1652,1.0,4.8,1.36,0.19,0.78,1
146,1.0,4.7,0.24,0.04,0.49,1
342,0.67,4.8,0.24,0.1,0.78,1
1482,1.0,4.1,0.68,0.18,0.24,1
2,0.67,3.7,0.95,0.13,0.48,1
1454,1.0,4.8,0.27,0.07,0.03,1
1693,0.67,4.7,0.85,0.23,0.35,1
1733,0.67,4.3,1.15,0.19,0.04,1
620,1.0,3.6,0.64,0.1,0.16,1
1691,0.67,3.7,1.97,0.06,0.44,1
1613,0.67,4.1,1.87,0.27,0.75,1
627,0.67,3.7,1.97,0.15,0.52,1
312,0.67,3.8,0.85,0.29,0.16,1
1770,0.67,4.0,0.81,0.29,0.42,1
220,1.0,4.7,0.62,0.13,0.1,1
233,1.0,4.3,1.76,0.08,0.33,1
325,0.67,3.5,1.93,0.29,0.44,1
814,0.67,4.9,0.68,0.26,0.24,1
1626,1.0,4.7,1.98,0.05,0.23,1
347,0.67,3.9,0.82,0.28,0.78,1
1982,0.67,4.3,0.42,0.1,0.26,1
1966,0.67,4.4,0.18,0.27,0.13,1
984,1.0,4.0,0.54,0.14,0.02,1
957,1.0,3.8,0.68,0.23,0.02,1
1536,1.0,3.7,1.45,0.14,0.04,1
1336,1.0,4.5,1.73,0.24,0.44,1
1727,0.67,3.8,1.56,0.07,0.11,1
1421,0.67,4.8,0.2,0.1,0.24,1
1872,1.0,3.6,0.36,0.04,0.6,1
1531,0.67,4.8,1.35,0.0,0.34,1
1155,0.67,3.6,0.61,0.01,0.01,1
422,1.0,4.8,0.8,0.16,0.02,1
1699,0.67,4.0,0.32,0.11,0.08,1
1670,1.0,4.5,1.42,0.09,0.5,1
146,0.67,4.2,0.53,0.13,0.06,1
1675,0.67,3.7,0.29,0.18,0.05,1
1044,0.67,4.6,0.53,0.04,0.56,1
916,0.67,4.4,1.66,0.15,0.4,1
997,0.67,4.4,0.17,0.17,0.56,1
1232,0.67,4.8,0.39,0.27,0.74,1
1898,1.0,4.4,0.94,0.22,0.68,1
906,1.0,4.3,1.66,0.07,0.75,1
1845,1.0,4.0,0.21,0.24,0.28,1
1293,0.67,4.9,0.26,0.17,0.79,1
76,0.67,4.8,1.11,0.12,0.66,1
1558,1.0,4.3,0.7,0.07,0.04,1
1417,0.67,4.7,1.65,0.09,0.44,1
197,1.0,4.1,0.14,0.22,0.13,1
942,1.0,4.7,1.83,0.02,0.66,1
1462,0.67,4.4,1.93,0.02,0.65,1
845,0.67,4.3,1.98,0.04,0.56,1
1674,0.67,4.8,1.05,0.28,0.05,1
1008,0.67,3.8,1.85,0.04,0.01,1
659,1.0,4.8,0.37,0.1,0.23,1
1062,1.0,3.9,0.62,0.25,0.12,1
596,1.0,5.0,1.81,0.11,0.57,1
963,1.0,4.3,0.41,0.03,0.05,1
506,1.0,4.0,0.04,0.11,0.26,1
38,1.0,3.8,0.82,0.01,0.04,1
1244,1.0,4.3,1.83,0.18,0.1,1
713,0.67,4.5,1.83,0.28,0.75,1
845,1.0,4.2,1.86,0.03,0.7,1
379,1.0,4.8,1.41,0.13,0.57,1
1142,0.67,4.3,1.41,0.0,0.08,1
1652,0.67,3.9,1.93,0.09,0.73,1
1227,0.67,3.9,1.56,0.29,0.78,1
1630,1.0,3.8,1.61,0.25,0.78,1
1276,1.0,4.3,0.93,0.27,0.54,1
1400,0.67,4.3,0.22,0.1,0.47,1
1197,1.0,4.4,1.13,0.21,0.12,1
709,1.0,3.7,0.56,0.17,0.31,1
597,1.0,3.6,1.94,0.0,0.2,1
922,0.67,3.5,1.57,0.27,0.75,1
1456,1.0,3.5,1.75,0.14,0.54,1
1818,1.0,4.8,1.5,0.11,0.33,1
885,0.67,3.7,1.76,0.14,0.14,1
1073,0.67,4.7,1.39,0.12,0.53,1
1298,1.0,4.5,1.56,0.06,0.08,1
162,0.67,4.6,1.19,0.04,0.09,1
543,0.67,3.8,0.0,0.01,0.52,1
624,0.67,4.9,1.09,0.23,0.28,1
1439,0.67,4.2,1.85,0.12,0.78,1
890,0.67,3.5,1.01,0.16,0.46,1
1746,1.0,4.4,1.41,0.1,0.52,1
1205,0.67,3.8,0.28,0.01,0.18,1
215,1.0,4.3,1.15,0.22,0.62,1
148,1.0,3.7,0.59,0.18,0.69,1
1623,1.0,4.4,1.9,0.29,0.51,1
152,1.0,4.8,1.36,0.21,0.05,1
1501,0.67,4.1,1.97,0.27,0.63,1
193,1.0,4.7,0.97,0.04,0.06,1
1980,1.0,4.4,0.07,0.1,0.47,1
1905,0.67,4.4,1.88,0.22,0.24,1
1457,0.67,4.9,1.98,0.29,0.27,1
1237,1.0,4.7,0.78,0.24,0.63,1
13,1.0,4.7,1.91,0.24,0.43,1
1915,0.67,4.7,1.42,0.09,0.7,1
1540,1.0,4.8,0.36,0.17,0.17,1
34,0.67,4.5,1.7,0.26,0.39,1
1862,1.0,4.8,1.81,0.22,0.39,1
1073,1.0,4.4,1.26,0.02,0.27,1
1696,1.0,3.6,1.43,0.16,0.64,1
1609,1.0,4.7,1.44,0.1,0.23,1
1290,1.0,4.2,0.57,0.14,0.66,1
767,0.67,4.4,1.75,0.27,0.64,1
659,0.67,4.1,1.13,0.28,0.29,1
120,0.67,3.6,0.56,0.29,0.71,1
363,0.67,4.5,0.65,0.02,0.36,1
1042,0.67,4.3,0.67,0.27,0.48,1
324,1.0,4.6,0.1,0.23,0.25,1
487,0.67,4.2,1.48,0.09,0.58,1
1581,1.0,3.6,0.71,0.16,0.33,1
946,1.0,4.4,0.62,0.21,0.34,1
472,0.67,4.4,1.93,0.03,0.51,1
1757,0.67,3.6,0.39,0.17,0.62,1
834,0.67,4.1,1.05,0.15,0.53,1
266,0.67,3.6,1.4,0.23,0.38,1
1534,0.67,4.4,1.44,0.11,0.52,1
1320,1.0,4.5,1.68,0.1,0.38,1
985,1.0,4.6,0.11,0.17,0.21,1
1919,1.0,3.6,0.4,0.03,0.64,1
1878,1.0,3.8,0.66,0.18,0.44,1
547,1.0,4.8,1.76,0.27,0.53,1
1447,0.67,4.0,0.35,0.28,0.71,1
1237,1.0,4.7,0.39,0.08,0.39,1
964,1.0,3.8,0.73,0.19,0.63,1
709,0.67,4.6,1.85,0.2,0.1,1
968,1.0,4.7,1.56,0.16,0.11,1
322,1.0,3.8,0.92,0.06,0.25,1
1937,0.67,3.8,1.91,0.26,0.12,1
1974,1.0,4.1,0.9,0.05,0.78,1
1388,1.0,3.9,0.02,0.17,0.38,1
533,1.0,4.0,1.71,0.05,0.09,1
1249,0.67,4.3,0.2,0.27,0.2,1
293,0.67,4.0,0.13,0.25,0.58,1
397,0.67,5.0,1.33,0.08,0.63,1
1369,0.67,3.6,0.68,0.08,0.4,1
146,1.0,3.5,0.18,0.04,0.31,1
1553,1.0,4.4,0.87,0.14,0.4,1
1074,1.0,4.2,0.58,0.22,0.07,1
459,0.67,4.8,1.68,0.07,0.18,1
576,1.0,4.0,0.66,0.28,0.71,1
183,0.67,4.2,0.3,0.17,0.64,1
889,0.67,4.1,1.1,0.19,0.42,1
718,1.0,3.6,1.68,0.04,0.25,1
1755,0.67,3.8,0.72,0.03,0.58,1
464,1.0,4.9,1.61,0.12,0.79,1
1183,0.67,4.1,0.97,0.08,0.46,1
1243,0.67,3.8,1.87,0.28,0.35,1
551,0.67,4.4,0.76,0.2,0.35,1
1739,1.0,4.2,1.9,0.04,0.28,1
794,1.0,4.6,1.71,0.24,0.76,1
1545,0.67,4.3,1.16,0.11,0.03,1
666,1.0,4.6,0.33,0.01,0.08,1
208,1.0,4.2,0.04,0.15,0.49,1
1788,0.67,4.1,0.3,0.06,0.5,1
797,0.67,4.4,0.77,0.16,0.57,1
817,0.67,4.9,0.5,0.16,0.39,1
1526,0.67,4.1,0.59,0.21,0.1,1
1343,0.67,4.5,1.56,0.05,0.47,1
1334,1.0,4.4,0.06,0.17,0.61,1
39,0.67,3.7,0.8,0.09,0.45,1
467,0.67,4.5,1.43,0.12,0.74,1
1619,1.0,4.9,0.43,0.24,0.73,1
459,0.67,4.4,1.29,0.03,0.42,1
966,1.0,4.0,0.99,0.16,0.62,1
1424,0.67,4.5,1.28,0.26,0.64,1
1543,1.0,3.8,0.17,0.16,0.61,1
232,0.67,4.8,1.23,0.08,0.06,1
741,0.67,3.6,1.82,0.29,0.06,1
642,0.67,4.4,0.72,0.29,0.15,1
1382,1.0,3.9,1.58,0.11,0.45,1
444,1.0,3.7,1.82,0.23,0.59,1
1904,0.67,4.5,0.92,0.1,0.02,1
891,1.0,3.7,1.1,0.04,0.16,1
1812,1.0,4.8,0.3,0.16,0.25,1
1047,1.0,4.9,0.78,0.11,0.14,1
1296,0.67,4.2,0.97,0.29,0.29,1
1314,1.0,3.8,0.79,0.14,0.38,1
784,1.0,4.5,1.01,0.28,0.65,1
1955,0.67,4.6,1.64,0.03,0.38,1
2000,0.67,4.3,0.73,0.26,0.23,1
1866,0.67,4.8,1.5,0.12,0.78,1
765,1.0,4.8,1.85,0.06,0.71,1
1029,1.0,3.6,0.58,0.28,0.09,1
167,0.67,4.4,1.12,0.2,0.72,1
1834,0.67,3.7,1.2,0.29,0.44,1
1370,1.0,4.2,0.44,0.25,0.52,1
866,0.67,3.5,1.52,0.22,0.73,1
193,0.67,3.7,1.16,0.02,0.26,1
1785,0.67,4.1,1.18,0.04,0.16,1
103,1.0,3.5,1.38,0.26,0.79,1
365,0.67,4.8,0.36,0.12,0.74,1
1458,1.0,4.8,0.2,0.29,0.43,1
1711,1.0,3.6,0.5,0.19,0.76,1
1274,0.67,4.0,1.59,0.24,0.21,1
1679,0.67,4.7,0.44,0.13,0.57,1
1518,0.67,4.4,1.84,0.11,0.08,1
1956,1.0,4.8,0.76,0.09,0.36,1
1601,0.67,3.5,1.58,0.14,0.55,1
1319,0.67,3.5,0.32,0.26,0.1,1
215,0.67,3.5,1.62,0.29,0.19,1
1327,1.0,4.6,1.58,0.03,0.78,1
1280,1.0,3.9,0.71,0.07,0.35,1
622,1.0,4.8,0.05,0.19,0.01,1
1654,1.0,4.5,0.28,0.03,0.02,1
874,0.67,3.5,1.18,0.11,0.49,1
1188,1.0,4.2,0.9,0.19,0.37,1
984,1.0,4.7,1.49,0.25,0.15,1
400,0.67,3.8,1.18,0.06,0.31,1
753,1.0,4.4,1.2,0.05,0.24,1
1105,1.0,3.8,0.49,0.05,0.52,1
1779,0.67,4.6,1.37,0.24,0.6,1
272,1.0,4.2,1.64,0.11,0.72,1
1458,0.67,3.5,0.15,0.13,0.0,1
1813,1.0,3.9,0.33,0.06,0.23,1
1518,0.67,4.3,0.92,0.03,0.49,1
771,0.67,4.3,1.54,0.07,0.74,1
291,1.0,4.1,1.17,0.11,0.28,1
400,1.0,4.4,1.61,0.17,0.28,1
929,1.0,4.3,0.93,0.07,0.57,1
1186,1.0,4.1,1.56,0.22,0.69,1
789,1.0,3.9,0.17,0.29,0.65,1
1738,0.67,3.7,1.63,0.14,0.02,1
1535,0.67,4.4,1.97,0.27,0.57,1
1326,0.67,4.7,0.28,0.09,0.18,1
1270,0.67,4.7,0.57,0.06,0.46,1
766,0.67,3.6,1.59,0.29,0.03,1
638,1.0,4.7,1.15,0.14,0.1,1
1027,1.0,4.7,1.31,0.04,0.59,1
428,1.0,4.7,0.26,0.12,0.53,1
1625,0.67,3.6,0.49,0.1,0.61,1
1142,0.67,4.9,0.57,0.24,0.36,1
1728,1.0,4.3,0.93,0.23,0.68,1
632,1.0,4.5,0.81,0.16,0.76,1
1626,0.67,4.7,1.25,0.05,0.78,1
605,0.67,4.9,0.47,0.17,0.07,1
448,0.67,3.8,1.02,0.02,0.64,1
249,1.0,4.0,1.26,0.05,0.2,1
732,0.67,5.0,0.09,0.27,0.0,1
1853,1.0,4.2,0.69,0.26,0.26,1
1958,1.0,4.8,1.47,0.26,0.45,1
468,1.0,4.8,0.42,0.11,0.28,1
746,1.0,4.3,1.98,0.1,0.38,1
262,0.67,4.6,1.96,0.09,0.53,1
771,0.67,4.7,1.08,0.15,0.34,1
1548,0.67,3.6,0.37,0.11,0.78,1
840,1.0,3.9,0.76,0.09,0.74,1
1035,0.67,4.4,1.55,0.14,0.63,1
1925,0.67,4.8,0.3,0.11,0.31,1
822,0.67,5.0,0.01,0.01,0.11,1
1888,0.67,3.6,1.29,0.14,0.62,1
294,0.67,3.8,1.03,0.29,0.12,1
1559,1.0,4.7,1.14,0.04,0.43,1
1469,1.0,4.1,1.57,0.2,0.33,1
490,1.0,4.0,1.1,0.15,0.48,1
388,0.67,3.5,0.38,0.1,0.79,1
657,1.0,4.0,0.73,0.08,0.59,1
1815,1.0,4.9,0.0,0.2,0.12,1
868,1.0,4.0,0.24,0.04,0.58,1
455,0.67,4.4,1.93,0.09,0.24,1
1663,1.0,3.5,1.19,0.2,0.22,1
1038,1.0,4.1,1.86,0.0,0.79,1
1268,0.67,4.7,2.0,0.09,0.14,1
1663,1.0,4.0,1.46,0.14,0.06,1
1702,1.0,4.6,1.08,0.23,0.54,1
782,1.0,4.5,1.27,0.1,0.79,1
1983,1.0,4.4,1.7,0.02,0.35,1
1395,0.67,4.5,0.29,0.03,0.34,1
1068,1.0,4.6,0.36,0.27,0.39,1
1069,0.67,3.8,1.8,0.23,0.36,1
290,0.67,3.9,1.28,0.1,0.09,1
666,1.0,3.8,1.11,0.22,0.37,1
225,0.67,4.2,0.11,0.16,0.25,1
1138,1.0,3.5,1.65,0.1,0.4,1
500,0.67,4.9,0.17,0.25,0.62,1
1315,0.67,4.3,1.07,0.18,0.57,1
1657,0.67,3.9,1.34,0.12,0.67,1
307,0.67,4.1,1.38,0.06,0.11,1
1544,0.67,4.1,1.77,0.02,0.03,1
1347,1.0,3.6,0.98,0.12,0.15,1
1257,1.0,4.6,1.02,0.17,0.05,1
697,0.67,4.0,1.57,0.09,0.37,1
1904,0.67,4.5,1.28,0.25,0.75,1
163,1.0,3.5,0.65,0.25,0.44,1
622,1.0,3.9,1.38,0.18,0.46,1
320,0.67,3.5,1.48,0.18,0.2,1
230,0.67,3.5,1.83,0.13,0.41,1
753,1.0,3.6,1.21,0.2,0.67,1
531,0.67,4.0,0.04,0.06,0.07,1
1528,1.0,4.4,1.98,0.14,0.41,1
68,0.67,4.5,0.11,0.28,0.13,1
1802,1.0,3.9,1.28,0.19,0.66,1
974,1.0,4.6,1.29,0.07,0.09,1
1325,0.67,4.3,1.49,0.09,0.48,1
1855,0.67,4.8,0.93,0.11,0.5,1
752,0.67,4.0,1.53,0.23,0.28,1
556,0.67,4.4,0.89,0.01,0.3,1
1014,1.0,4.9,1.32,0.09,0.07,1
1900,0.67,4.9,0.06,0.17,0.27,1
1323,1.0,3.5,1.14,0.28,0.18,1
401,1.0,4.3,1.38,0.28,0.73,1
117,0.67,4.0,0.68,0.01,0.1,1
163,1.0,3.6,0.57,0.18,0.23,1
868,0.67,3.6,0.39,0.15,0.55,1
286,1.0,3.8,1.28,0.12,0.6,1
1234,0.67,3.7,1.72,0.02,0.07,1
1713,0.67,4.1,1.01,0.18,0.61,1
991,0.67,4.1,1.19,0.12,0.05,1
335,0.67,4.1,0.72,0.03,0.39,1
1225,0.67,3.5,0.58,0.05,0.26,1
1369,1.0,3.8,0.24,0.27,0.28,1
281,1.0,4.0,1.01,0.19,0.21,1
1586,1.0,4.7,0.63,0.13,0.04,1
1417,0.67,4.6,0.35,0.18,0.7,1
1415,1.0,4.1,0.95,0.04,0.54,1
493,1.0,4.2,1.21,0.09,0.5,1
758,0.67,4.0,1.09,0.14,0.74,1
1930,0.67,3.9,1.6,0.25,0.55,1
833,1.0,4.0,0.98,0.13,0.04,1
1839,1.0,4.6,0.32,0.06,0.67,1
1474,1.0,4.4,0.34,0.24,0.12,1
1453,1.0,3.9,1.38,0.05,0.32,1
1686,1.0,3.7,1.09,0.12,0.05,1
707,0.67,4.3,0.42,0.21,0.78,1
138,1.0,5.0,1.56,0.05,0.59,1
265,0.67,5.0,0.64,0.21,0.26,1
1792,0.67,4.1,1.41,0.24,0.53,1
1093,0.67,5.0,1.15,0.19,0.59,1
1696,1.0,4.1,1.64,0.0,0.36,1
1577,1.0,4.3,1.47,0.05,0.7,1
757,0.67,4.3,0.91,0.24,0.44,1
897,1.0,4.8,0.62,0.11,0.38,1
559,0.67,4.2,0.82,0.09,0.15,1
1605,1.0,3.8,1.26,0.14,0.1,1
1276,0.67,3.6,0.9,0.05,0.12,1
599,0.67,4.9,0.33,0.29,0.74,1
1558,1.0,4.9,0.69,0.29,0.61,1
473,1.0,3.5,1.65,0.29,0.04,1
98,0.67,3.9,1.02,0.23,0.26,1
300,0.67,4.4,0.35,0.13,0.78,1
1199,0.67,4.3,0.17,0.18,0.01,1
654,0.67,4.0,1.91,0.07,0.05,1
615,1.0,4.5,0.43,0.18,0.39,1
441,1.0,4.8,0.19,0.04,0.58,1
1251,1.0,4.1,0.42,0.18,0.67,1
1545,0.67,4.6,1.05,0.22,0.34,1
899,1.0,4.3,0.12,0.22,0.18,1
852,1.0,4.1,0.67,0.07,0.34,1
1541,1.0,4.4,0.65,0.04,0.57,1
281,0.67,4.3,0.88,0.05,0.06,1
82,0.67,3.8,1.01,0.11,0.02,1
1659,0.67,4.7,0.55,0.13,0.46,1
1920,1.0,4.1,0.77,0.21,0.27,1
1284,1.0,4.7,0.79,0.04,0.15,1
358,1.0,3.6,1.25,0.03,0.67,1
1636,0.67,4.7,1.0,0.27,0.64,1
1545,1.0,4.7,1.16,0.29,0.06,1
1394,0.67,4.6,1.07,0.17,0.15,1
1427,0.67,4.5,0.62,0.15,0.54,1
1247,0.67,4.6,1.93,0.12,0.02,1
605,1.0,3.7,0.55,0.27,0.14,1
1660,0.67,3.8,1.93,0.22,0.09,1
509,1.0,3.7,0.51,0.04,0.35,1
1027,0.67,4.0,1.97,0.19,0.61,1
1020,0.67,4.0,1.68,0.02,0.71,1
700,1.0,4.4,0.06,0.26,0.38,1
1941,0.67,3.8,1.67,0.09,0.36,1
1513,1.0,4.5,0.41,0.06,0.16,1
1168,1.0,4.6,1.6,0.11,0.74,1
1028,1.0,4.1,1.08,0.19,0.08,1
882,0.67,4.7,1.65,0.05,0.26,1
1451,0.67,3.8,1.46,0.21,0.07,1
992,1.0,3.8,0.77,0.11,0.56,1
366,1.0,4.0,0.76,0.06,0.37,1
45,1.0,4.6,1.46,0.27,0.51,1
465,1.0,4.4,0.87,0.14,0.35,1
1221,1.0,4.5,0.63,0.21,0.07,1
307,1.0,4.5,0.84,0.04,0.22,1
1225,0.67,4.0,0.79,0.05,0.65,1
1634,1.0,3.8,0.69,0.26,0.59,1
1710,0.67,4.4,1.14,0.26,0.03,1
505,1.0,3.6,0.57,0.21,0.35,1
1161,1.0,4.8,0.18,0.05,0.31,1
1428,0.67,3.8,0.39,0.26,0.42,1
1874,1.0,4.4,0.95,0.25,0.77,1
110,0.67,3.5,1.85,0.03,0.42,1
1764,1.0,3.7,0.02,0.13,0.53,1
193,0.67,4.1,1.03,0.13,0.12,1
201,1.0,4.9,1.87,0.11,0.13,1
282,0.67,4.8,0.14,0.24,0.54,1
263,0.67,4.0,1.25,0.16,0.17,1
1433,1.0,3.7,1.64,0.29,0.1,1
1193,1.0,4.7,0.1,0.21,0.41,1
48,1.0,4.2,1.3,0.27,0.35,1
1510,1.0,4.6,1.41,0.16,0.12,1
1812,1.0,4.8,0.33,0.22,0.3,1
1295,1.0,4.3,0.36,0.2,0.37,1
1458,0.67,4.6,1.72,0.09,0.78,1
1545,1.0,4.0,0.36,0.01,0.7,1
1104,1.0,4.1,1.14,0.27,0.74,1
1980,1.0,4.2,1.41,0.26,0.12,1
358,0.67,4.0,1.61,0.02,0.23,1
1661,1.0,4.9,0.32,0.04,0.08,1
583,1.0,4.0,1.02,0.16,0.68,1
1865,1.0,3.5,1.4,0.24,0.42,1
183,0.67,4.6,1.57,0.23,0.25,1
170,0.67,4.4,0.36,0.02,0.23,1
1327,0.67,4.4,0.04,0.07,0.63,1
591,1.0,4.5,0.76,0.22,0.73,1
1642,0.67,4.6,1.7,0.1,0.7,1
192,0.67,3.7,0.4,0.06,0.1,1
1747,1.0,4.0,1.77,0.11,0.33,1
217,0.67,3.8,1.4,0.14,0.51,1
468,0.67,3.5,1.08,0.12,0.68,1
1259,0.67,3.9,1.48,0.28,0.48,1
1170,0.67,3.9,0.39,0.04,0.4,1
954,0.67,4.8,0.09,0.23,0.42,1
1608,0.67,4.8,1.02,0.27,0.6,1
423,1.0,4.5,1.9,0.12,0.02,1
1468,1.0,4.2,1.35,0.27,0.74,1
1076,0.67,3.5,1.35,0.0,0.75,1
958,1.0,3.5,0.7,0.2,0.13,1
85,0.67,4.6,1.8,0.25,0.66,1
1920,1.0,3.8,1.46,0.2,0.25,1
1882,1.0,4.8,1.4,0.23,0.14,1
1734,0.67,3.8,1.52,0.09,0.14,1
1904,0.67,4.1,1.09,0.16,0.77,1
1075,1.0,4.1,1.59,0.08,0.38,1
579,0.67,3.5,1.62,0.27,0.61,1
903,1.0,3.6,2.0,0.25,0.19,1
583,0.67,3.9,1.19,0.01,0.75,1
1567,1.0,3.5,1.78,0.21,0.36,1
1250,1.0,4.0,1.9,0.04,0.58,1
548,0.67,5.0,0.46,0.19,0.45,1
91,0.67,3.7,0.76,0.2,0.52,1
74,1.0,5.0,1.77,0.06,0.09,1
607,1.0,4.6,0.29,0.18,0.03,1
530,1.0,4.7,0.24,0.21,0.07,1
911,0.67,3.6,1.45,0.0,0.68,1
1763,1.0,3.8,1.02,0.2,0.05,1
230,1.0,3.5,1.71,0.03,0.15,1
1131,1.0,3.8,0.26,0.15,0.45,1
157,1.0,4.0,1.06,0.17,0.07,1
25,1.0,4.6,0.28,0.22,0.16,1
9,1.0,4.3,1.76,0.13,0.55,1
1475,0.67,3.8,1.61,0.24,0.02,1
1864,0.67,4.8,1.65,0.02,0.04,1
1932,0.67,4.9,1.18,0.08,0.14,1
1205,1.0,4.5,0.66,0.13,0.18,1
931,1.0,3.8,0.69,0.12,0.71,1
738,1.0,4.2,1.08,0.15,0.79,1
1000,0.67,4.6,1.89,0.29,0.44,1
721,0.67,3.5,1.0,0.16,0.19,1
1180,0.67,4.6,1.08,0.25,0.58,1
837,1.0,3.5,0.73,0.15,0.57,1
1549,0.67,4.2,1.2,0.21,0.39,1
177,1.0,4.6,1.04,0.25,0.16,1
1178,0.67,3.8,0.91,0.1,0.36,1
1892,1.0,3.8,0.98,0.13,0.34,1
1650,1.0,3.6,0.67,0.13,0.73,1
1842,0.67,4.7,1.02,0.01,0.56,1
1526,1.0,4.3,0.34,0.13,0.77,1
1751,1.0,5.0,0.76,0.17,0.72,1
1865,0.67,3.5,0.01,0.29,0.31,1
1059,1.0,4.7,1.57,0.25,0.34,1
1069,1.0,5.0,0.85,0.16,0.7,1
1915,1.0,3.8,1.49,0.12,0.51,1
863,1.0,4.2,1.77,0.0,0.67,1
919,0.67,3.5,1.88,0.12,0.49,1
865,0.67,3.5,0.17,0.25,0.49,1
386,0.67,4.8,0.78,0.27,0.19,1
714,1.0,4.1,1.0,0.26,0.25,1
414,0.67,3.8,0.88,0.1,0.65,1
1703,1.0,3.8,1.08,0.11,0.04,1
1918,0.67,3.5,0.86,0.28,0.17,1
1473,1.0,4.4,0.4,0.11,0.0,1
1831,0.67,3.7,0.05,0.15,0.16,1
1590,1.0,5.0,1.49,0.24,0.12,1
85,1.0,4.2,0.54,0.2,0.41,1
1385,1.0,3.7,0.95,0.18,0.5,1
1262,1.0,4.9,1.91,0.22,0.42,1
41,1.0,4.6,0.11,0.11,0.39,1
1659,0.67,4.4,1.61,0.09,0.38,1
1917,1.0,4.2,0.04,0.24,0.47,1
1384,0.67,4.5,0.62,0.08,0.5,1
1993,0.67,4.4,1.0,0.22,0.45,1
876,1.0,4.6,1.96,0.21,0.64,1
1239,0.67,4.3,0.71,0.09,0.01,1
2,1.0,3.6,0.75,0.15,0.28,1
1008,0.67,4.4,0.77,0.02,0.77,1
1494,0.67,3.5,1.71,0.25,0.26,1
185,1.0,3.6,1.4,0.26,0.4,1
642,1.0,3.8,0.53,0.19,0.79,1
1782,1.0,3.6,1.19,0.23,0.1,1
815,1.0,4.1,0.86,0.17,0.53,1
485,1.0,3.7,1.02,0.28,0.61,1
1872,1.0,4.4,1.97,0.08,0.72,1
796,0.67,4.5,0.75,0.04,0.59,1
1635,0.67,4.0,0.86,0.16,0.3,1
1870,1.0,5.0,1.0,0.25,0.33,1
1897,1.0,4.2,1.79,0.25,0.2,1
1181,0.67,4.9,1.88,0.25,0.52,1
1310,1.0,4.7,1.29,0.13,0.68,1
1624,1.0,4.8,0.9,0.28,0.36,1
1895,0.67,4.7,1.4,0.27,0.75,1
492,0.67,4.6,1.95,0.23,0.02,1
862,0.67,4.8,1.94,0.18,0.28,1
378,1.0,4.7,1.47,0.11,0.65,1
491,1.0,5.0,0.91,0.2,0.27,1
810,1.0,4.1,0.89,0.19,0.56,1
1905,1.0,4.7,0.69,0.21,0.79,1
968,0.67,5.0,1.58,0.29,0.07,1
633,0.67,3.5,0.41,0.21,0.58,1
905,1.0,4.9,1.76,0.11,0.5,1
172,1.0,4.9,0.46,0.25,0.62,1
779,0.67,4.5,0.82,0.12,0.06,1
1965,0.67,4.4,1.33,0.21,0.49,1
1947,1.0,3.7,1.1,0.11,0.67,1
154,1.0,4.0,0.44,0.17,0.32,1
1232,0.67,5.0,1.99,0.27,0.1,1
1559,0.67,4.5,0.86,0.12,0.54,1
288,1.0,4.2,0.22,0.06,0.21,1
1517,0.67,4.9,1.84,0.19,0.01,1
1346,1.0,4.6,1.65,0.02,0.08,1
939,0.67,3.8,0.25,0.03,0.5,1
31,0.67,4.0,1.61,0.13,0.04,1
